DATAFLOW,LAST UPDATE,freq,meat,meatitem,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),European Union - 28 countries (2013-2020),2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Finland,2014,270.31,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Finland,2015,278.96,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Finland,2016,280.93,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Finland,2017,274.29,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Finland,2018,274.75,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Finland,2019,269.27,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Finland,2020,261.69,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Finland,2021,258.52,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Finland,2022,256.48,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Finland,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),France,2014,4623.18,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),France,2015,4664.98,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),France,2016,4679.41,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),France,2017,4625.61,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),France,2018,4625.96,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),France,2019,4545.97,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),France,2020,4486.48,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),France,2021,4458.2,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),France,2022,4260.34,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),France,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Croatia,2014,194.8,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Croatia,2015,182.4,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Croatia,2016,190.2,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Croatia,2017,182.6,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Croatia,2018,180.4,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Croatia,2019,183.2,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Croatia,2020,169.65,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Croatia,2021,170.9,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Croatia,2022,162.5,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Croatia,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Hungary,2014,91.25,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Hungary,2015,102.5,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Hungary,2016,108.34,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Hungary,2017,105.61,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Hungary,2018,112.08,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Hungary,2019,112.08,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Hungary,2020,105.7,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Hungary,2021,109.34,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Hungary,2022,97.92,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Hungary,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Ireland,2014,1748.7,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Ireland,2015,1664.87,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Ireland,2016,1744.19,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Ireland,2017,1851.56,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Ireland,2018,1896.04,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Ireland,2019,1852.51,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Ireland,2020,1881.89,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Ireland,2021,1792.14,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Ireland,2022,1911.64,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Ireland,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Iceland,2014,17.6,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Iceland,2015,18.9,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Iceland,2016,22.21,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Iceland,2017,22.86,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Iceland,2018,22.81,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Iceland,2019,22.73,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Iceland,2020,21.48,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Iceland,2021,23.04,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Iceland,2022,23.49,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Iceland,2023,22.9,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Italy,2014,2589.78,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Italy,2015,2711.67,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Italy,2016,2845.55,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Italy,2017,2651.4,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Italy,2018,2768.19,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Italy,2019,2729.6,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Italy,2020,2694.34,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Italy,2021,2774.54,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Italy,2022,2797.66,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Italy,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Lithuania,2014,157.24,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Lithuania,2015,175.74,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Lithuania,2016,166.76,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Lithuania,2017,155.83,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Lithuania,2018,154.5,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Lithuania,2019,156.96,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Lithuania,2020,149.68,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Lithuania,2021,155.3,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Lithuania,2022,148.67,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Lithuania,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Luxembourg,2014,23.52,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Luxembourg,2015,24.69,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Luxembourg,2016,25.61,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Luxembourg,2017,26.04,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Luxembourg,2018,26.85,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Luxembourg,2019,27.95,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Luxembourg,2020,27.67,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Luxembourg,2021,28.64,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Luxembourg,2022,26.46,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Luxembourg,2023,,u
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Latvia,2014,85.45,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Latvia,2015,86.38,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Latvia,2016,87.83,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Latvia,2017,80.3,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Latvia,2018,76.08,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Latvia,2019,70.09,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Latvia,2020,67,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Latvia,2021,68.94,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Latvia,2022,63.9,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Latvia,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Montenegro,2014,23.25,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Montenegro,2015,22.63,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Montenegro,2016,20.16,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Montenegro,2017,26.69,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Montenegro,2018,30.38,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Montenegro,2019,31.17,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Montenegro,2020,30.78,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Montenegro,2021,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Montenegro,2022,35.15,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Montenegro,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),North Macedonia,2014,5.02,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),North Macedonia,2015,9.01,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),North Macedonia,2016,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),North Macedonia,2017,3.77,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),North Macedonia,2018,3.83,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),North Macedonia,2019,2.79,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),North Macedonia,2020,2.4,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),North Macedonia,2021,2.29,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),North Macedonia,2022,1.51,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),North Macedonia,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Malta,2014,4.09,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Malta,2015,3.76,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Malta,2016,4.16,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Malta,2017,4.09,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Malta,2018,3.94,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Malta,2019,3.7,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Malta,2020,4.1,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Malta,2021,3.81,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Malta,2022,3.75,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Malta,2023,3.96,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Netherlands,2014,1958.18,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Netherlands,2015,1956.89,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Netherlands,2016,2096.46,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Netherlands,2017,2157.96,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Netherlands,2018,2242.75,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Netherlands,2019,2123.27,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Netherlands,2020,2088.56,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Netherlands,2021,2093.32,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Netherlands,2022,2108.74,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Netherlands,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Poland,2014,1513.92,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Poland,2015,1676.8,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Poland,2016,1779.13,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Poland,2017,1931.16,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Poland,2018,1942.4,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Poland,2019,1853.9,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Poland,2020,1851.22,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Poland,2021,1864.86,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Poland,2022,1788.84,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Poland,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Portugal,2014,341.13,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Portugal,2015,363.18,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Portugal,2016,379.6,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Portugal,2017,377.12,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Portugal,2018,383.67,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Portugal,2019,369.26,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Portugal,2020,393.31,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Portugal,2021,416.1,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Portugal,2022,426.4,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Portugal,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Romania,2014,136.35,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Romania,2015,208.18,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Romania,2016,269.23,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Romania,2017,274.88,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Romania,2018,233.14,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Romania,2019,196.04,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Romania,2020,131.91,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Romania,2021,152.28,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Romania,2022,156.88,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Romania,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Serbia,2014,151.04,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Serbia,2015,161.79,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Serbia,2016,170.04,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Serbia,2017,177.74,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Bovine meat,Slaughterings,Thousand heads (animals),Serbia,2018,173.1,
