Nr Source Form;Year;Dt Begin Period;Dt End Period;Nr Week Marketing Year;Member State;Ds Product Short;Product;Product Stage;Market;Ds Price Uom;Ds Period Type;Vl Euro Price;Is Calculated
829;2021;17/05/2021;23/05/2021;20;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;28,00;N
829;2021;17/05/2021;23/05/2021;20;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;86,73;N
829;2021;17/05/2021;23/05/2021;20;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;55,00;N
829;2021;17/05/2021;23/05/2021;20;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;59,84;N
829;2021;17/05/2021;23/05/2021;20;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;35,59;N
829;2021;17/05/2021;23/05/2021;20;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;80,00;N
829;2021;17/05/2021;23/05/2021;20;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;34,41;N
829;2021;24/05/2021;30/05/2021;21;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;28,00;N
829;2021;24/05/2021;30/05/2021;21;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;79,07;N
829;2021;24/05/2021;30/05/2021;21;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;75,40;N
829;2021;24/05/2021;30/05/2021;21;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;59,84;N
829;2021;24/05/2021;30/05/2021;21;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;60,46;N
829;2021;24/05/2021;30/05/2021;21;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;80,00;N
829;2021;24/05/2021;30/05/2021;21;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;37,75;N
829;2021;31/05/2021;06/06/2021;22;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;28,00;N
829;2021;31/05/2021;06/06/2021;22;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;83,89;N
829;2021;31/05/2021;06/06/2021;22;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;79,84;N
829;2021;31/05/2021;06/06/2021;22;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;53,55;N
829;2021;31/05/2021;06/06/2021;22;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;75,05;N
829;2021;31/05/2021;06/06/2021;22;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;49,89;N
829;2021;01/06/2021;30/06/2021;22;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Month;28,00;Y
829;2021;01/06/2021;30/06/2021;22;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Month;86,69;Y
829;2021;01/06/2021;30/06/2021;22;Greece;FRL_FUJ;Apples - Fuji;Farmgate price;National average (EL);national currency/100kg;Month;42,50;Y
829;2021;01/06/2021;30/06/2021;22;Greece;FRL_PBL;Peaches - White flesh;Farmgate price;National average (EL);national currency/100kg;Month;75,00;Y
829;2021;01/06/2021;30/06/2021;22;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Month;65,60;Y
829;2021;01/06/2021;30/06/2021;22;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Month;108,62;Y
829;2021;01/06/2021;30/06/2021;22;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Month;76,56;Y
829;2021;01/06/2021;30/06/2021;22;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Month;69,90;Y
829;2021;01/06/2021;30/06/2021;22;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Month;92,42;Y
829;2021;01/06/2021;30/06/2021;22;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Month;46,86;Y
829;2021;07/06/2021;13/06/2021;23;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;28,00;N
829;2021;07/06/2021;13/06/2021;23;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;86,04;N
829;2021;07/06/2021;13/06/2021;23;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;91,69;N
829;2021;07/06/2021;13/06/2021;23;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;47,26;N
829;2021;07/06/2021;13/06/2021;23;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;82,18;N
829;2021;07/06/2021;13/06/2021;23;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;47,89;N
829;2021;14/06/2021;20/06/2021;24;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;28,00;N
829;2021;14/06/2021;20/06/2021;24;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;84,85;N
829;2021;14/06/2021;20/06/2021;24;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;121,13;N
829;2021;14/06/2021;20/06/2021;24;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;85,00;N
829;2021;14/06/2021;20/06/2021;24;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;93,86;N
829;2021;14/06/2021;20/06/2021;24;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;45,42;N
829;2021;21/06/2021;27/06/2021;25;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;90,43;N
829;2021;21/06/2021;27/06/2021;25;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;124,27;N
829;2021;21/06/2021;27/06/2021;25;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Week;85,00;N
829;2021;21/06/2021;27/06/2021;25;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;85,00;N
829;2021;21/06/2021;27/06/2021;25;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;101,57;N
829;2021;21/06/2021;27/06/2021;25;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;42,30;N
829;2021;28/06/2021;04/07/2021;26;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;89,38;N
829;2021;28/06/2021;04/07/2021;26;Greece;FRL_FUJ;Apples - Fuji;Farmgate price;National average (EL);national currency/100kg;Week;42,50;N
829;2021;28/06/2021;04/07/2021;26;Greece;FRL_PBL;Peaches - White flesh;Farmgate price;National average (EL);national currency/100kg;Week;75,00;N
829;2021;28/06/2021;04/07/2021;26;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;65,60;N
829;2021;28/06/2021;04/07/2021;26;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;140,00;N
829;2021;28/06/2021;04/07/2021;26;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Week;56,85;N
829;2021;28/06/2021;04/07/2021;26;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;85,00;N
829;2021;28/06/2021;04/07/2021;26;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;126,34;N
829;2021;28/06/2021;04/07/2021;26;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;52,40;N
829;2021;01/07/2021;31/07/2021;26;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Month;86,53;Y
829;2021;01/07/2021;31/07/2021;26;Greece;FRL_FUJ;Apples - Fuji;Farmgate price;National average (EL);national currency/100kg;Month;42,50;Y
829;2021;01/07/2021;31/07/2021;26;Greece;FRL_PBL;Peaches - White flesh;Farmgate price;National average (EL);national currency/100kg;Month;85,91;Y
829;2021;01/07/2021;31/07/2021;26;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Month;62,57;Y
829;2021;01/07/2021;31/07/2021;26;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Month;116,45;Y
829;2021;01/07/2021;31/07/2021;26;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Month;59,30;Y
829;2021;01/07/2021;31/07/2021;26;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Month;78,55;Y
829;2021;01/07/2021;31/07/2021;26;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Month;140,71;Y
829;2021;01/07/2021;31/07/2021;26;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Month;53,60;Y
829;2021;05/07/2021;11/07/2021;27;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;109,56;N
829;2021;05/07/2021;11/07/2021;27;Greece;FRL_PBL;Peaches - White flesh;Farmgate price;National average (EL);national currency/100kg;Week;80,00;N
829;2021;05/07/2021;11/07/2021;27;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;65,60;N
829;2021;05/07/2021;11/07/2021;27;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;130,00;N
829;2021;05/07/2021;11/07/2021;27;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Week;58,27;N
829;2021;05/07/2021;11/07/2021;27;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;85,00;N
829;2021;05/07/2021;11/07/2021;27;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;127,89;N
829;2021;05/07/2021;11/07/2021;27;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;60,88;N
829;2021;12/07/2021;18/07/2021;28;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;79,92;N
829;2021;12/07/2021;18/07/2021;28;Greece;FRL_PBL;Peaches - White flesh;Farmgate price;National average (EL);national currency/100kg;Week;85,00;N
829;2021;12/07/2021;18/07/2021;28;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;61,30;N
829;2021;12/07/2021;18/07/2021;28;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;120,00;N
829;2021;12/07/2021;18/07/2021;28;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Week;60,15;N
829;2021;12/07/2021;18/07/2021;28;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;75,00;N
829;2021;12/07/2021;18/07/2021;28;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;147,39;N
829;2021;12/07/2021;18/07/2021;28;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;51,64;N
829;2021;19/07/2021;25/07/2021;29;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;77,23;N
829;2021;19/07/2021;25/07/2021;29;Greece;FRL_PBL;Peaches - White flesh;Farmgate price;National average (EL);national currency/100kg;Week;95,40;N
829;2021;19/07/2021;25/07/2021;29;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;57,00;N
829;2021;19/07/2021;25/07/2021;29;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;100,00;N
829;2021;19/07/2021;25/07/2021;29;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Week;60,15;N
829;2021;19/07/2021;25/07/2021;29;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;75,00;N
829;2021;19/07/2021;25/07/2021;29;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;144,48;N
829;2021;19/07/2021;25/07/2021;29;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;51,57;N
829;2021;26/07/2021;01/08/2021;30;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;76,33;N
829;2021;26/07/2021;01/08/2021;30;Greece;FRL_PBL;Peaches - White flesh;Farmgate price;National average (EL);national currency/100kg;Week;90,09;N
829;2021;26/07/2021;01/08/2021;30;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;65,00;N
829;2021;26/07/2021;01/08/2021;30;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;100,00;N
829;2021;26/07/2021;01/08/2021;30;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Week;60,15;N
829;2021;26/07/2021;01/08/2021;30;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;75,00;N
829;2021;26/07/2021;01/08/2021;30;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;153,07;N
829;2021;26/07/2021;01/08/2021;30;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;50,57;N
829;2021;01/08/2021;31/08/2021;30;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Month;55,38;Y
829;2021;01/08/2021;31/08/2021;30;Greece;FRL_PBL;Peaches - White flesh;Farmgate price;National average (EL);national currency/100kg;Month;74,57;Y
829;2021;01/08/2021;31/08/2021;30;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Month;92,05;Y
829;2021;01/08/2021;31/08/2021;30;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Month;137,74;Y
829;2021;01/08/2021;31/08/2021;30;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Month;68,90;Y
829;2021;01/08/2021;31/08/2021;30;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Month;84,68;Y
829;2021;01/08/2021;31/08/2021;30;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Month;153,45;Y
829;2021;01/08/2021;31/08/2021;30;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Month;70,00;Y
829;2021;01/08/2021;31/08/2021;30;Spain;FRL_PBL;Peaches - White flesh;Farmgate price;National average (ES);national currency/100kg;Month;65,55;Y
829;2021;01/08/2021;31/08/2021;30;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Month;53,10;Y
829;2021;02/08/2021;08/08/2021;31;Greece;FRL_PBL;Peaches - White flesh;Farmgate price;National average (EL);national currency/100kg;Week;74,40;N
829;2021;02/08/2021;08/08/2021;31;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;138,50;N
829;2021;02/08/2021;08/08/2021;31;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;120,00;N
829;2021;02/08/2021;08/08/2021;31;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Week;60,15;N
829;2021;02/08/2021;08/08/2021;31;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;85,00;N
829;2021;02/08/2021;08/08/2021;31;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;156,03;N
829;2021;02/08/2021;08/08/2021;31;Spain;FRL_PBL;Peaches - White flesh;Farmgate price;National average (ES);national currency/100kg;Week;67,35;N
829;2021;02/08/2021;08/08/2021;31;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;47,78;N
829;2021;09/08/2021;15/08/2021;32;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;53,88;N
829;2021;09/08/2021;15/08/2021;32;Greece;FRL_PBL;Peaches - White flesh;Farmgate price;National average (EL);national currency/100kg;Week;76,10;N
829;2021;09/08/2021;15/08/2021;32;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;65,00;N
829;2021;09/08/2021;15/08/2021;32;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;140,00;N
829;2021;09/08/2021;15/08/2021;32;Italy;FRL_PBL;Peaches - White flesh;Farmgate price;National average (IT);national currency/100kg;Week;70,17;N
829;2021;09/08/2021;15/08/2021;32;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;85,00;N
829;2021;09/08/2021;15/08/2021;32;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;152,68;N
829;2021;09/08/2021;15/08/2021;32;Spain;FRL_PBL;Peaches - White flesh;Farmgate price;National average (ES);national currency/100kg;Week;65,00;N
829;2021;09/08/2021;15/08/2021;32;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;51,90;N
829;2021;16/08/2021;22/08/2021;33;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;53,88;N
829;2021;16/08/2021;22/08/2021;33;Greece;FRL_PBL;Peaches - White flesh;Farmgate price;National average (EL);national currency/100kg;Week;74,00;N
829;2021;16/08/2021;22/08/2021;33;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;76,50;N
